Algo Bueno,5,5
Au Privave,5,6
Boo Boo Be Doop,6,6
"Dandy Line, A",7,7
"Night In Tunesia, A",7,8
An Oscar For Treadwell,8,8
Batter Up,9,10
Bunko,10,10
Band Aid,11,11
Barbados,11,12
Air Conditioning,12,12
Bea's Flat,12,12
Bark For Barksdale,13,13
Billie's Bounce,13,14
Bird Feathers,14,14
Bloomdido,14,14
Bernie's Tune,15,15
Bockhanal,15,16
Bottoms Up,16,16
Boplicity,17,17
Bouncing With Bud,17,18
# Fifty Second Street Theme,17,17
Bud's Blues,18,18
#Visa,18,18
Brown Gold,19,19
Budo,19,20
Bud's Bubble,20,20
Bunny,21,21
Buzzy,21,22
Casa De Luz,22,22
Cheryl,22,22
"Ballad, A",23,24
Confirmation,24,24
Back Home Blues,25,25
Bluebird,25,25
Blues For Alice,25,26
Bounce,26,26
Bulldog Blues,27,27
Cairo,27,28
Cone Pone,28,28
"Champ, The",29,29
"Chase, The",29,30
Contours,30,30
Cool Mix,31,32
Cool,31,31
Dear Old Stockholm,32,32
Basie Eyes,33,33
Cohn My Way,33,34
Daahoud,34,34
Diablo's Dance,35,36
Didi,36,36
Cool Blues,37,37
Donna,37,37
Donna Lee,38,38
Dexterity,39,39
Dizzy Atmosphere,39,40
Early Autumn,40,40
Breakfast With Joe,41,41
Delilah,41,42
Django,42,42
Dot's Groovy,43,43
Doxy,43,44
"Fruit, The",44,44
Early Spring,45,45
Eb Pob,45,46
Elevation,46,46
Eleven Sixty,46,46
Everywhere,47,47
Feather Merchant,48,48
Figure 8,48,48
Emanon,49,49
Ergo,49,50
For Stompers Only,50,50
Godchild,50,50
Five Brothers,51,51
Four Brothers,51,52
Four Mothers,52,52
Flash,53,53
Four,53,54
# Bags' Groove,54,54
Freckles,54,54
Good Bait,55,55
Half Nelson,55,56
Happy Little Sunbeam,56,56
"Half Dozens, The",57,57
Hallucinations,57,58
In The Nick Of Time,58,58
Groovin' High,59,59
Headline,59,60
Herbstone,60,60
Hershey Bar,61,61
Indian Club,61,62
In The Mode,62,62
I Know Don't Know How,63,64
Hamp's Blues,63,63
Joy Spring,64,64
Inside Out,65,65
Jumping With Symphony Sid,65,66
Just A Few,66,66
H. And J.,67,67
"It's Sand, Man",67,68
Jasmin,68,68
Jazzbo's Jaunt,69,69
Je Ne Sais Pas,69,70
Jordu,70,70
Jeru,71,71
Jive At Five,71,72
Leap Here,72,72
Jump For Me,73,73
Lady McGowan's Dream,73,74
