African Flower (Petite Fleur Africaine),9,9
Afro Blue,10,10
Afternoon In Paris,11,11
Airegin,12,12
Água De Beber (Water To Drink),13,14
Alfie,15,15
Alice In Wonderland,16,16
All Blues,17,17
All By Myself,18,18
All Of Me,19,19
All Of You,20,20
All The Things You Are,21,21
Always,22,22
"Alright, Okay, You Win",23,24
Ana Maria,25,26
Angel Eyes,27,27
Anthropology,28,28
Apple Honey,29,30
April In Paris,31,31
April Joy,32,32
"Arise, Her Eyes",33,34
Armageddon,35,35
Au Privave,36,36
Autumn In New York,37,37
Autumn Leaves,38,38
Beautiful Love,39,39
Beauty And The Beast,40,40
Bessie's Blues,41,41
Bewitched,42,42
Big Nick,43,43
Black Coffee,44,44
Black Diamond,45,45
Black Narcissus,46,46
Black Nile,47,47
Black Orpheus,48,48
Blue Bossa,49,49
Blue In Green,50,50
Blue Monk,51,51
The Blue Room,52,52
Blue Train (Blue Trane),53,53
Blues For Alice,54,54
Bluesette,55,55
Body And Soul,56,56
Boplicity (Be Bop Lives),57,57
Bright Size Life,58,58
Broad Way Blues,59,59
Broadway,60,60
But Beautiful,61,61
Butterfly,62,62
Byrd Like,63,63
C'est Si Bon,64,64
Call Me,65,65
Call Me Irresponsible,66,66
Can't Help Lovin' Dat Man,67,67
Central Park West,68,68
Captain Marvel,69,70
Ceora,71,71
Chelsea Bells,72,72
Chega De Saudade (No More Blues),73,74
Chelsea Bridge,75,75
Cherokee (Indian Love Song),76,76
Cherry Pink And Apple Blossom White,77,77
A Child Is Born,78,78
Chippie,79,79
Chitlins Con Carne,80,80
Come Sunday,81,81
Como En Vietnam,82,82
Con Alma,83,84
Conception,85,85
Confirmation,86,86
Contemplation,87,87
Coral,88,88
Cotton Tail,89,89
Could It Be You,90,90
Countdown,91,91
Crescent,92,92
Crystal Silence,93,93
D Natural Blues,94,94
Daahoud,95,96
Dancing On The Ceiling,97,97
Darn That Dream,98,98
Day Waves,99,99
Days And Nights Waiting,100,100
Dear Old Stockholm,101,101
Dearly Beloved,102,102
Dedicated To You,103,103
Detour Ahead,104,104
Deluge,105,106
Desafinado,107,108
Desert Air,109,110
Dexterity,111,111
Dizzy Atmosphere,112,112
Django,113,114
Doin' The Pig,115,116
Dolores,117,117
Dolphin Dance,118,118
Domino Biscuit,119,119
Don't Blame Me,120,120
Don't Get Around Much Anymore,121,121
Donna Lee,122,122
Dream A Little Dream Of Me,123,123
Dreamsville,124,124
Easter Parade,125,125
Easy Living,126,126
Easy To Love (You'd Be So Easy To Love),127,127
Ecclusiastics,128,128
Eighty One,129,129
El Gaucho,130,130
Epistrophy,131,131
Equinox,132,132
Equipoise,133,133
E.S.P.,134,134
Fall,135,135
Falling Grace,136,136
Falling In Love With Love,137,137
Fee-Fi-Fo-Fum,138,138
A Fine Romance,139,139
500 Miles High,140,140
502 Blues,141,141
Follow Your Heart,142,142
Footprints,143,143
For All We Know,144,144
For Heaven's Sake,145,145
(I Love You) For Sentimental Reasons,146,146
Forest Flower,147,147
Four,148,148
Four On Six,149,149
Freddie Freeloader,150,150
Freedom Jazz Dance,151,151
"Gee Baby, Ain't I Good To You",152,152
Full House,153,154
Gemini,155,155
Giant Steps,156,155
Gloria's Step,156,156
The Girl From Ipanema (Garota De Ipanema),157,158
God Bless' The Child,159,159
Golden Lady,160,160
Good Evening Mr. And Mrs. America,161,162
Grand Central,163,163
The Green Mountains,164,164
Groovin' High,165,165
Grow Your Own,166,166
Guilty,167,167
Gypsy In My Soul,168,168
Half Nelson,169,170
Have You Met Miss Jones?,171,171
Heaven,172,172
Heebie Jeebies,173,173
Here's That Rainy Day,174,174
"Hello, Young Lovers",175,176
Hot Toddy,177,177
House Of Jade,178,178
How High The Moon,179,179
How Insensitive (Insensatez),180,180
How My Heart Sings,181,181
Hullo Bolinas,182,182
I Can't Get Started With You,183,183
I Can't Give You Anything But Love,184,184
I Could Write A Book,185,185
I Got It Bad And That Ain't Good,186,186
I Let A Song Go Out Of My Heart,187,187
I Love Paris,188,188
I Love You,189,189
I Mean You,190,190
I Remember Clifford,191,192
I Should Care,193,193
I Wish I Knew How It Would Feel To Be Free,194,194
I'll Never Smile Again,195,195
I'll Remember April,196,196
I'm All Smiles,197,198
I'm Beginning To See The Light,199,199
I'm Your Pal,200,200
Icarus,201,202
If You Never Come To Me (Inutil Paisagem),203,203
Impressions,204,204
In A Mellow Tone,205,205
In A Sentimental Mood,206,206
In The Mood,207,208
In The Wee Small Hours Of The Morning,209,209
In Your Quiet Place,210,210
The Inch Worm,211,211
Indian Lady,212,212
Inner Urge,213,213
Interplay,214,214
The Intrepid Fox,215,215
Invitation,216,216
Iris,217,217
Isn't It Romantic?,218,218
"Is You Is, Or Is You Ain't (Ma' Baby)",219,220
Isotope,221,221
Israel,222,222
It Don't Mean A Thing (If It Ain't Got That Swing),223,223
It's Easy To Remember,224,224
Jelly Roll,225,225
Jordu,226,226
Journey To Recife,227,227
Joy Spring,228,228
Juju,229,229
June In January,230,230
Jump Monk,231,232
Just One More Chance,233,233
Lady Bird,234,234
Kelo,235,236
Lady Sings The Blues,237,237
Lament,238,238
Las Vegas Tango,239,239
Lazy Bird,240,240
Lazy River,241,241
Like Someone In Love,242,242
Limehouse Blues,243,243
Little Boat (O Barquinho),244,244
Lines And Spaces,245,246
Litha,247,248
Little Waltz,249,249
Long Ago (And Far Away),250,250
Lonnie's Lament,251,251
Look To The Sky,252,252
Love Is The Sweetest Thing,253,253
Lucky Southern,254,254
Lullaby Of Birdland,255,255
The Magician In You,256,256
Lush Life,257,258
Mahjong,259,259
Maiden Voyage,260,260
A Man And A Woman (Un Homme Et Une Femme),261,262
Man In The Green Shirt,263,264
Meditation (Meditacao),265,265
Memories Of Tomorrow,266,266
Michelle,267,267
Midnight Mood,268,268
Midwestern Nights Dream,269,270
Milano,271,271
Minority,272,272
Miss Ann,273,274
Missouri Uncompromised,275,274
Mr. P.C.,275,275
Misty,276,276
Miyako,277,277
Mood Indigo,278,278
Moment's Notice,279,280
Moonchild,281,281
The Most Beautiful Girl In The World,282,282
My Buddy,283,283
My Favorite Things,284,284
My Foolish Heart,285,285
My Funny Valentine,286,286
My One And Only Love,287,287
My Romance,288,288
My Shining Hour,289,289
My Ship,290,290
My Way,291,291
Naima (Niema),292,292
Mysterious Traveller,293,294
Nardis,295,295
Nefertiti,296,296
Never Will I Marry,297,297
Nica's Dream,298,298
Night Dreamer,299,299
The Night Has A Thousand Eyes,300,300
A Night In Tunisia,301,301
Nobody Knows You When You're Down And Out,302,302
Night Train,303,304
Nostalgia In Times Square,305,305
Nuages,306,306
(The Old Man From) The Old Country,307,307
Oleo,308,308
Oliloqui Valley,309,309
Once I Loved (Amor Em Paz) (Love In Peace),310,310
Once In Love With Amy,311,311
One Finger Snap,312,312
One Note Samba (Samba De Uma Nota So),313,313
Only Trust Your Heart,314,314
Orbits,315,315
Ornithology,316,316
Out Of Nowhere,317,317
Paper Doll,318,318
Passion Dance,319,319
Passion Flower,320,320
Peace,321,321
Peggy's Blue Skylight,322,322
Pent Up House,323,323
Penthouse Serenade,324,324
Peri's Scope,325,325
Pfrancing,326,326
Pinocchio,327,327
Pithecanthropus Erectus,328,328
Portsmouth Figurations,329,329
Prelude To A Kiss,330,330
Prince Of Darkness,331,331
P.S. I Love You,332,332
Pussy Cat Dues,333,333
Quiet Nights Of Quiet Stars (Corcovado),334,334
Quiet Now,335,335
Recorda Me,336,336
Red Clay,337,338
Reflections,339,339
Ring Dem Bells,340,340
Reincarnation Of A Lovebird,341,342
Road Song,343,343
Round Midnight,344,344
"Ruby, My Dear",345,346
Poem For #15 (The Saga Of Harrison Crabfeathers),347,347
Satin Doll,348,348
Scotch And Soda,349,349
Scrapple From The Apple,350,350
Sea Journey,351,352
Seven Come Eleven,353,353
Sidewinder,354,354
Seven Steps To Heaven,355,356
Silver Hollow,357,357
Sirabhorn,358,358
Skating In Central Park,359,360
So Nice (Summer Samba),361,361
Solar,362,362
So What,363,364
Solitude,365,365
Some Day My Prince Will Come,366,366
Some Other Spring,367,367
Somebody Loves Me,368,368
Some Skunk Funk,369,370
Sometime Ago,371,371
Song For My Father,372,372
The Song Is You,373,374
Sophisticated Lady,375,375
The Sorcerer,376,376
Speak No Evil,377,377
The Sphinx,378,378
Standing On The Corner,379,379
The Star-Crossed Lovers,380,380
Stella By Starlight,381,381
Steps,382,382
Stolen Moments,383,383
Stompin' At The Savoy,384,384
Straight No Chaser,385,385
Sugar,386,386
A String Of Pearls,387,388
Stuff,389,390
A Sunday Kind Of Love,391,391
The Surrey With The Fringe On Top,392,392
Swedish Pastry,393,393
Sweet Georgia Bright,394,394
Sweet Henry,395,395
Take Five,396,396
Take The “A” Train,397,397
Thanks For The Memory,398,398
Tame Thy Pen,399,400
Tell Me A Bedtime Story,401,402
That's Amore (That's Love),403,404
(There Is) No Greater Love,405,405
There Will Never Be Another You,406,406
There'll Be Some Changes Made,407,407
They Didn't Believe Me,408,408
Think On Me,409,409
Thou Swell,410,410
Three Flowers,411,411
Time Remembered,412,412
Tones For Joan's Bones,413,413
Topsy,414,414
Tour De Force,415,415
Triste,416,416
Tune Up,417,417
Turn Out The Stars,418,418
Twisted Blues,419,419
Unity Village,420,420
Unchain My Heart,421,422
Unquity Road,423,423
Up Jumped Spring,424,424
Upper Manhattan Medical Group (UMMG),425,425
Valse Hot,426,426
Very Early,427,427
Virgo,428,428
Wait Till You See Her,429,429
