Affirmation,14,14
Airegin,15,15
All Of Me,16,16
Always There,17,18
Ana Maria,19,20
Angel Eyes,21,22
Anthropology,23,23
Autumn Leaves,24,24
Baby I Love You,25,26
Basin Street Blues,27,27
Beautiful Love,28,28
Bernie's Tune,29,29
Bird Food,30,30
Black Ice,31,32
Black Narcissus,33,33
Blizzard Of Lies,34,35
Blue Bossa,36,36
Blue Daniel,37,37
Blues Connotation,38,38
Blues On The Corner,39,39
Boogie Down,40,42
Both Sides Of The Coin,43,44
Bouncin' With Bud,45,46
Breakfast Wine,47,48
Breakin' Away,49,50
But Beautiful,51,51
Chain Of Fools,52,53
Change Of Mind,54,55
Chega De Saudade,56,57
Chelsea Bridge,58,58
Come Sunday,59,59
Compared To What,60,61
Creek,62,62
Crystal,63,64
Cubano Chant,65,66
Darn That Dream,67,67
Delevans,68,69
Desafinado,70,71
Desire,72,72
Dig,73,73
Dindi,74,75
Don't Go To Strangers,76,76
Doors,77,77
Early Autumn,78,78
Easy,79,79
Eighty One,80,80
Elm,81,82
Endangered Species,83,84
E.S.P.,85,85
Everything Happens To Me,86,87
Fall,88,88
Farmers Market,89,89
Favela,90,90
Feel Like Makin' Love,91,91
Fire,92,92
First Light,93,93
Foolkiller,94,94
Footprints,95,95
Four,96,97
Four Brothers,98,98
Four On Six,99,99
Friends And Strangers,100,101
Funkallero,102,102
Gaviota,103,104
Gee Baby Ain't I Good To You,105,105
Gemini,106,107
Gloria's Step,108,108
Goin' Home,109,110
Gone With The Wind,111,111
"Goodbye Look, The",112,115
Giaruja,116,117
Hallucinations,118,119
Haunted Ballroom,120,120
Havona,121,122
Here's That Rainy Day,122,122
Hideaway,123,124
I Love Lucy,124,124
Mean You,125,126
I Should Care,127,127
I Thought About You,128,128
If I Were A Bell,129,130
If You Never Come To Me,131,131
I'll Take Romance,132,133
I'm All Smiles,134,135
Imagination,136,136
In Walked Bud,137,137
"Island, The",141,142
It Happens Every Day,140,141
Jersey Bounce,142,142
Joshua,143,144
Keep That Same Old Feeling,145,146
Killing Me Softly With His Song,147,147
La Samba,148,149
La Vida Feliz,150,151
Lady Bird,152,153
Last First,154,155
Last Train From Overbrook,156,156
Laurie,157,157
Let Me Be The One,158,159
Let's Go Dancin',160,160
Like Someone In Love,161,161
Line For Lyons,162,162
Little Sunflower,163,163
"Little Tear, A",164,164
Little Waltz,165,165
Love Came On Stealthy Fingers,166,166
Love Dance,167,168
Lush Life,169,170
Madagascar,171,171
Make Me A Memory (Sad Samba),172,172
Matinee Idol,173,173
Mercy Mercy Mercy,174,174
"Midnight Sun, The",175,175
"Midnight Sun Will Never Set, The",176,176
Modadji,177,178
Monkey's Uncle,179,180
Moonlight In Vermont,181,181
Mornin',182,183
Morning Dance,184,185
Mr. Clean,186,186
Mr. Gone,187,188
My Attorney Bernie,189,190
My Shining Hour,191,191
Nature Boy,192,192
Nefertiti,193,193
Never Givin' Up,194,196
Never Make Your Move Too Soon,197,197
Nigerian Marketplace,198,198
Night Lake,199,199
No Me Esqueca,200,201
Not Ethiopia,202,203
Nothing Personal,204,204
Off Minor,205,205
Oleo,206,206
Once I Loved,207,207
One Family,208,209
One For My Baby (And One More For The Road),210,211
Out Of This World,212,213
Oz,214,215
Papa Lips,216,217
Partido Alto,218,219
Pent Up House,220,220
Plaza Real,221,222
Polkadots And Moonbeams,223,224
Portrait Of Tracy,225,225
Promenade,226,227
Put It Where You Want It,228,228
P.Y.T. (Pretty Young Thing),229,229
Quintessence,230,230
Rapture,231,231
Re: Person I Knew,232,232
Reincarnation Of A Lovebird,233,234
Remember Rockefeller At Attica,235,235
Rio,236,237
River People,238,238
Robbin's Nest,239,239
Ruby My Dear,240,240
Rush Hour,241,241
Safari,242,244
Sandu,245,245
Satin Doll,246,246
Save Your Love For Me,247,248
Search For Peace,249,249
Self Portrait In Three Colors,250,251
Shaker Song,252,253
Shaw 'Nuff,254,255
Simple Samba,256,257
Skylark,258,258
Sleepin' Bee,259,259
Small Day Tomorrow,260,261
Solar,262,262
Someday My Prince Will Come,263,263
Song For Lorraine,264,264
Sonja's Sanfona,265,266
Soul Sauce (Wachi Wara),267,267
Speak No Evil,268,268
Spiral,269,270
St. Thomas,271,271
Sticky Wicket,272,273
Sudden Samba,276,276
Sunrunner,277,278
"Take The ""A"" Train",279,280
Tenderly,281,281
Theme For Ernie,282,282
There Will Never Be Another You,283,283
These Foolish Things,284,284
This Masquerade,285,285
"Three Marias, The",286,287
Three Views Of A Secret,288,289
Time Remembers One Time Once,290,290
Triste,291,291
Tune Up,292,292
Turn Your Love Around,293,294
Twisted,295,296
Unit 7,297,298
Up Jumped Spring,299,299
Velas (Velas Icadas),300,301
Very Early,302,302
Voyage,303,303
Waltz For Debby,304,305
Waltz New,306,306
Waterwings,307,308
Wave,309,310
"Weaver Of Dreams, A",311,311

We'll Be Together Again,312,312
Well You Needn't,313,313
West Coast Blues,314,314
What's New?,315,315
Where Is Love?,316,316
Who Can I Turn To?,317,317
Wildflower,318,318
Willow Weep For Me,319,319
Witchcraft,320,320
Yes And No,321,321
Young Rabbits,322,322
Your Mind Is On Vacation,323,324
# These two are missing from the scan:    ,,
# All Or Nothing At All,325,326
# Do Nothing 'Til You Hear From Me,327,327
# Don't Get Around Much Anymore,328,328
# Good Morning Heartache,329,329
# Misty,330,330
# Speak Low,331,332
# Stormy Weather,333,334
# All The Things You Are,19,19
# Yesterdays,322,322
